company_ISIN,name,headquarters,size,year_founded,ownership_type,industry,sector,revenue
ISIN1000000199,Brighthouse Financial,"Charlotte, NC",1001 to 5000 employees,2017,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable
ISIN1000000200,Citadel Federal Credit Union,"Exton, PA",501 to 1000 employees,1937,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable
ISIN1000000201,CALIBRE Systems,"Alexandria, VA",501 to 1000 employees,1989,Company - Private,IT Services,Information Technology,$100 to $500 million (USD)
ISIN1000000202,Motorola Solutions,"Chicago, IL",10000+ employees,1928,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD)
ISIN1000000203,Reynolds American,"Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD)
ISIN1000000204,Alignment Healthcare,"Orange, CA",501 to 1000 employees,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
ISIN1000000205,Cboe Global Markets,"Chicago, IL",501 to 1000 employees,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD)
ISIN1000000206,Guidepoint,"New York, NY",501 to 1000 employees,2003,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable
ISIN1000000207,Cerus Corporation,"Concord, CA",201 to 500 employees,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD)
ISIN1000000208,Vail Health,"Vail, CO",501 to 1000 employees,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD)
ISIN1000000209,MathWorks,"Natick, MA",1001 to 5000 employees,1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD)
ISIN1000000210,MetroStar Systems,"Reston, VA",201 to 500 employees,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD)
ISIN1000000211,Audentes Therapeutics,"San Francisco, CA",201 to 500 employees,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable
ISIN1000000212,National Interstate,"Richfield, OH",501 to 1000 employees,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD)
ISIN1000000213,Moser Consulting,"Indianapolis, IN",51 to 200 employees,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD)
ISIN1000000214,Mcphail Associates,"Cambridge, MA",1 to 50 employees,1976,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable
ISIN1000000215,Crown Bioscience,"San Diego, CA",501 to 1000 employees,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD)
ISIN1000000216,HOVER,"San Francisco, CA",51 to 200 employees,2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD)
ISIN1000000217,Q2 Solutions,"Morrisville, NC",1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable
ISIN1000000218,Arbella Insurance,"Quincy, MA",1001 to 5000 employees,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD)
ISIN1000000219,Kronos Bio,"San Mateo, CA",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
ISIN1000000220,Associated Banc-Corp,"Green Bay, WI",1001 to 5000 employees,1870,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD)
ISIN1000000221,Genesys,"Daly City, CA",5001 to 10000 employees,1990,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD)
ISIN1000000222,Moda Operandi,"New York, NY",201 to 500 employees,2010,Company - Private,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD)
ISIN1000000223,QK,"Visalia, CA",51 to 200 employees,1972,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD)
ISIN1000000224,Tivity Health,"Franklin, TN",501 to 1000 employees,1981,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
ISIN1000000225,BRMi,"Washington, DC",51 to 200 employees,2004,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
ISIN1000000226,Luminar Technologies,"Orlando, FL",201 to 500 employees,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
ISIN1000000227,"Emtec, Inc.","Jacksonville, FL",501 to 1000 employees,1995,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD)
ISIN1000000228,Veterans United Home Loans,"Columbia, MO",1001 to 5000 employees,2002,Company - Private,Lending,Finance,Unknown / Non-Applicable
ISIN1000000229,Praetorian,"Austin, TX",51 to 200 employees,2010,Company - Private,Security Services,Business Services,$10 to $25 million (USD)
ISIN1000000230,Agios Pharmaceuticals,"Cambridge, MA",501 to 1000 employees,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD)
ISIN1000000231,Glassdoor,"Mill Valley, CA",1001 to 5000 employees,2007,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
ISIN1000000232,Assurant,"New York, NY",10000+ employees,1978,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD)
ISIN1000000233,F&G,"Des Moines, IA",201 to 500 employees,-1,Subsidiary or Business Segment,Insurance Carriers,Insurance,$100 to $500 million (USD)
ISIN1000000234,GreatAmerica Financial Services,"Cedar Rapids, IA",501 to 1000 employees,1992,Company - Private,Lending,Finance,$100 to $500 million (USD)
ISIN1000000235,Acceleron Pharma,"Cambridge, MA",201 to 500 employees,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable
ISIN1000000236,AmeriHealth Caritas,"Philadelphia, PA",5001 to 10000 employees,1983,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD)
ISIN1000000237,Strategic Employment Partners,"Los Angeles, CA",51 to 200 employees,2006,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD)
ISIN1000000238,Catholic Health Initiatives,"Englewood, CO",10000+ employees,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD)
ISIN1000000239,FLEETCOR,"Peachtree Corners, GA",5001 to 10000 employees,2000,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD)
ISIN1000000240,Applied Research Laboratories,"Austin, TX",501 to 1000 employees,-1,College / University,Colleges & Universities,Education,Unknown / Non-Applicable
ISIN1000000241,Raytheon,"Waltham, MA",10000+ employees,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD)
ISIN1000000242,RTI International,"Research Triangle Park, NC",1001 to 5000 employees,1958,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD)
ISIN1000000243,TRANZACT,"Fort Lee, NJ",1001 to 5000 employees,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable
ISIN1000000244,United BioSource,"Blue Bell, PA",1001 to 5000 employees,2003,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD)
ISIN1000000245,Figure Eight,"San Francisco, CA",51 to 200 employees,2008,Company - Public,Computer Hardware & Software,Information Technology,$10 to $25 million (USD)
ISIN1000000246,Royce Geospatial,"Arlington, VA",51 to 200 employees,2014,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD)
ISIN1000000247,Sage Intacct,"San Jose, CA",501 to 1000 employees,1999,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
ISIN1000000248,Scale AI,"San Francisco, CA",51 to 200 employees,2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
ISIN1000000249,Change Healthcare,"Nashville, TN",10000+ employees,2007,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable
ISIN1000000250,MZ,"Palo Alto, CA",501 to 1000 employees,2008,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
ISIN1000000251,HG Insights,"Santa Barbara, CA",51 to 200 employees,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
ISIN1000000252,"1-800-FLOWERS.COM, Inc.","Carle Place, NY",1001 to 5000 employees,1976,Company - Public,Wholesale,Business Services,$1 to $2 billion (USD)
ISIN1000000253,CBS Interactive,"San Francisco, CA",1001 to 5000 employees,1992,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,$500 million to $1 billion (USD)
ISIN1000000254,Samsung Research America,"Mountain View, CA",1001 to 5000 employees,1988,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$50 to $100 million (USD)
ISIN1000000255,Lorven Technologies Inc,"Plainsboro, NJ",1 to 50 employees,-1,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD)
ISIN1000000256,CareDx,"Brisbane, CA",1 to 50 employees,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable
ISIN1000000257,Serigor Inc.,"Baltimore, MD",1 to 50 employees,-1,Company - Private,IT Services,Information Technology,Less than $1 million (USD)
ISIN1000000258,Beckman Coulter Diagnostics,"Brea, CA",10000+ employees,1935,Subsidiary or Business Segment,Health Care Products Manufacturing,Manufacturing,$2 to $5 billion (USD)
ISIN1000000259,IHS Markit,"London, United Kingdom",10000+ employees,2016,Company - Public,Consulting,Business Services,$2 to $5 billion (USD)
ISIN1000000260,ALIN,"Noida, India",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
ISIN1000000261,e-IT Professionals Corp.,"Canton, MI",51 to 200 employees,-1,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD)
ISIN1000000262,TechProjects,"North Brunswick, NJ",1 to 50 employees,2011,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
ISIN1000000263,Biz2Credit Inc,"New York, NY",201 to 500 employees,2007,Company - Private,Lending,Finance,$100 to $500 million (USD)
ISIN1000000264,PeoplesBank,"Holyoke, MA",201 to 500 employees,1885,Company - Private,Banks & Credit Unions,Finance,$50 to $100 million (USD)
ISIN1000000265,Capgemini,"Paris, France",10000+ employees,1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD)
ISIN1000000266,GNY Insurance Companies,"New York, NY",201 to 500 employees,1914,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD)
ISIN1000000267,"Conch Technologies, Inc","Memphis, TN",51 to 200 employees,-1,Company - Private,Consulting,Business Services,$5 to $10 million (USD)
ISIN1000000268,Medidata Solutions,"New York, NY",1001 to 5000 employees,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD)
ISIN1000000269,Quartet Health,"New York, NY",201 to 500 employees,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
ISIN1000000270,Success Academy Charter Schools,"New York, NY",1001 to 5000 employees,2006,School / School District,K-12 Education,Education,$100 to $500 million (USD)
ISIN1000000271,AXION Healthcare Solutions,"New York, NY",1 to 50 employees,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
ISIN1000000272,ExecOnline,"New York, NY",51 to 200 employees,2012,Company - Private,Education Training Services,Education,Unknown / Non-Applicable
ISIN1000000273,Mteq,"Lorton, VA",501 to 1000 employees,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD)
ISIN1000000274,Brillient,"Reston, VA",201 to 500 employees,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD)
ISIN1000000275,Entefy,"Palo Alto, CA",1 to 50 employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
ISIN1000000276,Trace3,"Irvine, CA",501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD)
ISIN1000000277,Saama Technologies Inc,"Campbell, CA",501 to 1000 employees,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable
ISIN1000000278,Two Sigma,"New York, NY",1001 to 5000 employees,2001,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable
ISIN1000000279,Strategic Financial Solutions,"New York, NY",501 to 1000 employees,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable
ISIN1000000280,"Remedy BPCI Partners, LLC.","Norwalk, CT",201 to 500 employees,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
ISIN1000000281,The Climate Corporation,"San Francisco, CA",501 to 1000 employees,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
ISIN1000000282,Crossix Solutions,"New York, NY",201 to 500 employees,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable
ISIN1000000283,Factual,"Los Angeles, CA",51 to 200 employees,2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
ISIN1000000284,TriNet,"Dublin, CA",1001 to 5000 employees,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD)
ISIN1000000285,Signpost,"New York, NY",201 to 500 employees,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD)
ISIN1000000286,Equian LLC,"Indianapolis, IN",1001 to 5000 employees,2004,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable
ISIN1000000287,Information Builders,"New York, NY",1001 to 5000 employees,1975,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
ISIN1000000288,Greenway Health,"Tampa, FL",1001 to 5000 employees,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD)
ISIN1000000289,Confluent,"Mountain View, CA",501 to 1000 employees,2014,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD)
ISIN1000000290,Life360,"San Francisco, CA",51 to 200 employees,2008,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
ISIN1000000291,Riverside Research Institute,"Arlington, VA",501 to 1000 employees,1967,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD)
ISIN1000000292,Icon Health and Fitness,"Logan, UT",1001 to 5000 employees,1977,Company - Private,Consumer Products Manufacturing,Manufacturing,$500 million to $1 billion (USD)
ISIN1000000293,Shipt,"Birmingham, AL",501 to 1000 employees,2014,Subsidiary or Business Segment,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable
ISIN1000000294,Monte Rosa Therapeutics,-1,-1,-1,-1,-1,-1,-1
ISIN1000000295,IntraEdge,"Chandler, AZ",501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,$50 to $100 million (USD)
ISIN1000000296,COUNTRY Financial,"Bloomington, IL",1001 to 5000 employees,1925,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD)
ISIN1000000297,Mentor Graphics,"Wilsonville, OR",5001 to 10000 employees,1981,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD)
ISIN1000000298,Maxar Technologies,"Westminster, CO",5001 to 10000 employees,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD)
ISIN1000000299,ICW Group,"San Diego, CA",501 to 1000 employees,1972,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD)
